"","SentenceID","Word","Region","deletion_rate","Surprisal","Label","critical_word","Sentence","Condition"
"1732",141,"did",16,0.8,11.0758333333333,"exp.d.36","did","The speculation that the sculptor who the painter who exhibited talent admired made sculptures in the US did not surprise anyone.","d"
"1733",141,"did",16,0.9,9.6365,"exp.d.36","did","The speculation that the sculptor who the painter who exhibited talent admired made sculptures in the US did not surprise anyone.","d"
"1734",142,"did",13,0.1,10.328375,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1735",142,"did",13,0.15,10.232,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1736",142,"did",13,0.2,10.4504666666667,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1737",142,"did",13,0.3,10.45196875,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1738",142,"did",13,0.4,10.62625,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1739",142,"did",13,0.5,11.0162142857143,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1740",142,"did",13,0.6,11.126625,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1741",142,"did",13,0.65,11.1065,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1742",142,"did",13,0.7,10.77475,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1743",142,"did",13,0.75,10.813,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1744",142,"did",13,0.8,11.0624166666667,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1745",142,"did",13,0.9,10.1575,"exp.c.36","did","The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.","c"
"1746",143,"did",1,0.1,7.592,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1747",143,"did",1,0.15,7.592,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1748",143,"did",1,0.2,7.592,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1749",143,"did",1,0.3,7.592,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1750",143,"did",1,0.4,7.59525,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1751",143,"did",1,0.5,7.592,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1752",143,"did",1,0.6,7.592,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1753",143,"did",1,0.65,7.604,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1754",143,"did",1,0.7,7.592,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1755",143,"did",1,0.75,7.592,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1756",143,"did",1,0.8,7.62,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1757",143,"did",1,0.9,7.60125,"exp.a.36","did","The speculation did not surprise anyone.","a"
"1758",144,"did",9,0.1,10.087375,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1759",144,"did",9,0.15,10.07,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1760",144,"did",9,0.2,10.0766333333333,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1761",144,"did",9,0.3,10.09815625,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1762",144,"did",9,0.4,10.2315625,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1763",144,"did",9,0.5,10.2296428571429,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1764",144,"did",9,0.6,10.5095,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1765",144,"did",9,0.65,10.8995,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1766",144,"did",9,0.7,10.607375,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1767",144,"did",9,0.75,10.93175,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1768",144,"did",9,0.8,10.8371666666667,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1769",144,"did",9,0.9,10.196,"exp.b.36","did","The speculation that the sculptor made sculptures in the US did not surprise anyone.","b"
"1770",145,"turned",9,0.1,7.210875,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1771",145,"turned",9,0.15,7.128,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1772",145,"turned",9,0.2,7.23896666666667,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1773",145,"turned",9,0.3,7.3775625,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1774",145,"turned",9,0.4,7.71153125,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1775",145,"turned",9,0.5,7.86814285714286,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1776",145,"turned",9,0.6,8.65025,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1777",145,"turned",9,0.65,11.2635,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1778",145,"turned",9,0.7,10.7705,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1779",145,"turned",9,0.75,12.044,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1780",145,"turned",9,0.8,11.9546666666667,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1781",145,"turned",9,0.9,10.29275,"exp.b.37","turned","The myth that the runner won the marathon in France turned out to be incorrect.","b"
"1782",146,"turned",1,0.1,9.892,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1783",146,"turned",1,0.15,9.892,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1784",146,"turned",1,0.2,9.892,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1785",146,"turned",1,0.3,9.892,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1786",146,"turned",1,0.4,9.892,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1787",146,"turned",1,0.5,9.892,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1788",146,"turned",1,0.6,9.892,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1789",146,"turned",1,0.65,9.892,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1790",146,"turned",1,0.7,9.89275,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1791",146,"turned",1,0.75,9.892,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1792",146,"turned",1,0.8,9.88391666666667,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1793",146,"turned",1,0.9,9.892,"exp.a.37","turned","The myth turned out to be incorrect.","a"
"1794",147,"turned",17,0.1,8.33225,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1795",147,"turned",17,0.15,10.773,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1796",147,"turned",17,0.2,9.87846666666667,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1797",147,"turned",17,0.3,9.74975,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1798",147,"turned",17,0.4,10.69425,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1799",147,"turned",17,0.5,11.3727142857143,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1800",147,"turned",17,0.6,11.484625,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1801",147,"turned",17,0.65,11.417,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1802",147,"turned",17,0.7,11.1673125,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1803",147,"turned",17,0.75,11.546,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1804",147,"turned",17,0.8,11.8031666666667,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1805",147,"turned",17,0.9,10.1125,"exp.d.37","turned","The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.","d"
"1806",148,"turned",13,0.1,6.989,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1807",148,"turned",13,0.15,7.3085,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1808",148,"turned",13,0.2,7.7292,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1809",148,"turned",13,0.3,8.57659375,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1810",148,"turned",13,0.4,9.26159375,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1811",148,"turned",13,0.5,11.0656428571429,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1812",148,"turned",13,0.6,11.415375,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1813",148,"turned",13,0.65,11.241,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1814",148,"turned",13,0.7,10.985625,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1815",148,"turned",13,0.75,11.537,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1816",148,"turned",13,0.8,11.95325,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1817",148,"turned",13,0.9,10.3855,"exp.c.37","turned","The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.","c"
"1818",149,"was",16,0.1,2.224125,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1819",149,"was",16,0.15,2.4385,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1820",149,"was",16,0.2,3.33503333333333,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1821",149,"was",16,0.3,3.4854375,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1822",149,"was",16,0.4,4.51078125,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1823",149,"was",16,0.5,5.55342857142857,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1824",149,"was",16,0.6,5.3375,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1825",149,"was",16,0.65,5.6605,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1826",149,"was",16,0.7,5.7456875,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1827",149,"was",16,0.75,5.9555,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1828",149,"was",16,0.8,6.13666666666667,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1829",149,"was",16,0.9,5.8095,"exp.d.38","was","The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.","d"
"1830",150,"was",13,0.1,2.122375,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1831",150,"was",13,0.15,2.097,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1832",150,"was",13,0.2,2.4906,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1833",150,"was",13,0.3,3.1321875,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1834",150,"was",13,0.4,4.069,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1835",150,"was",13,0.5,5.10678571428571,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1836",150,"was",13,0.6,5.39625,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1837",150,"was",13,0.65,5.9825,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1838",150,"was",13,0.7,5.742625,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1839",150,"was",13,0.75,6.18725,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1840",150,"was",13,0.8,6.56725,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1841",150,"was",13,0.9,6.81225,"exp.c.38","was","The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.","c"
"1842",151,"was",9,0.1,2.4785,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1843",151,"was",9,0.15,2.43,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1844",151,"was",9,0.2,2.8104,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1845",151,"was",9,0.3,3.1383125,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1846",151,"was",9,0.4,3.64775,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1847",151,"was",9,0.5,3.91757142857143,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1848",151,"was",9,0.6,4.151375,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1849",151,"was",9,0.65,5.7405,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1850",151,"was",9,0.7,5.5874375,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1851",151,"was",9,0.75,5.943,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1852",151,"was",9,0.8,6.27383333333333,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1853",151,"was",9,0.9,7.0665,"exp.b.38","was","The recognition that the analyst repaired the TV this morning was very believable.","b"
"1854",152,"was",1,0.1,4.804,"exp.a.38","was","The recognition was very believable.","a"
"1855",152,"was",1,0.15,4.804,"exp.a.38","was","The recognition was very believable.","a"
"1856",152,"was",1,0.2,4.81626666666667,"exp.a.38","was","The recognition was very believable.","a"
"1857",152,"was",1,0.3,4.8149375,"exp.a.38","was","The recognition was very believable.","a"
"1858",152,"was",1,0.4,4.804,"exp.a.38","was","The recognition was very believable.","a"
"1859",152,"was",1,0.5,4.804,"exp.a.38","was","The recognition was very believable.","a"
"1860",152,"was",1,0.6,4.804,"exp.a.38","was","The recognition was very believable.","a"
"1861",152,"was",1,0.65,4.804,"exp.a.38","was","The recognition was very believable.","a"
"1862",152,"was",1,0.7,4.804,"exp.a.38","was","The recognition was very believable.","a"
"1863",152,"was",1,0.75,4.804,"exp.a.38","was","The recognition was very believable.","a"
"1864",152,"was",1,0.8,4.8235,"exp.a.38","was","The recognition was very believable.","a"
"1865",152,"was",1,0.9,4.804,"exp.a.38","was","The recognition was very believable.","a"
"1866",153,"seemed",1,0.1,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1867",153,"seemed",1,0.15,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1868",153,"seemed",1,0.2,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1869",153,"seemed",1,0.3,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1870",153,"seemed",1,0.4,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1871",153,"seemed",1,0.5,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1872",153,"seemed",1,0.6,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1873",153,"seemed",1,0.65,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1874",153,"seemed",1,0.7,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1875",153,"seemed",1,0.75,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1876",153,"seemed",1,0.8,9.308,"exp.a.39","seemed","The view seemed very interesting.","a"
"1877",153,"seemed",1,0.9,9.207,"exp.a.39","seemed","The view seemed very interesting.","a"
"1878",154,"seemed",8,0.1,7.8795,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1879",154,"seemed",8,0.15,7.942,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1880",154,"seemed",8,0.2,8.05206666666667,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1881",154,"seemed",8,0.3,7.84803125,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1882",154,"seemed",8,0.4,7.87909375,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1883",154,"seemed",8,0.5,7.80814285714286,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1884",154,"seemed",8,0.6,7.78525,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1885",154,"seemed",8,0.65,9.5475,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1886",154,"seemed",8,0.7,9.9258125,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1887",154,"seemed",8,0.75,11.32825,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1888",154,"seemed",8,0.8,11.8971666666667,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1889",154,"seemed",8,0.9,10.59125,"exp.b.39","seemed","The view that the child wrote articles in newspapers seemed very interesting.","b"
"1890",155,"seemed",12,0.1,8.388625,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1891",155,"seemed",12,0.15,7.6905,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1892",155,"seemed",12,0.2,8.3685,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1893",155,"seemed",12,0.3,8.7308125,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1894",155,"seemed",12,0.4,9.4933125,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1895",155,"seemed",12,0.5,10.0170714285714,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1896",155,"seemed",12,0.6,11.135625,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1897",155,"seemed",12,0.65,12.41,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1898",155,"seemed",12,0.7,11.635625,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1899",155,"seemed",12,0.75,12.50075,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1900",155,"seemed",12,0.8,12.115,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1901",155,"seemed",12,0.9,11.357,"exp.c.39","seemed","The view that the child who the medic rescued wrote articles in newspapers seemed very interesting.","c"
"1902",156,"seemed",15,0.1,8.376125,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1903",156,"seemed",15,0.15,7.873,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1904",156,"seemed",15,0.2,9.06826666666667,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1905",156,"seemed",15,0.3,9.927125,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1906",156,"seemed",15,0.4,11.42571875,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1907",156,"seemed",15,0.5,12.106,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1908",156,"seemed",15,0.6,12.514,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1909",156,"seemed",15,0.65,12.201,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1910",156,"seemed",15,0.7,12.1376875,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1911",156,"seemed",15,0.75,12.01175,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1912",156,"seemed",15,0.8,12.42625,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1913",156,"seemed",15,0.9,10.65775,"exp.d.39","seemed","The view that the child who the medic who provided aid rescued wrote articles in newspapers seemed very interesting.","d"
"1914",157,"was",11,0.1,2.93425,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1915",157,"was",11,0.15,2.6395,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1916",157,"was",11,0.2,3.30363333333333,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1917",157,"was",11,0.3,3.43121875,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1918",157,"was",11,0.4,4.62278125,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1919",157,"was",11,0.5,4.57842857142857,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1920",157,"was",11,0.6,6.2485,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1921",157,"was",11,0.65,6.4905,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1922",157,"was",11,0.7,5.643125,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1923",157,"was",11,0.75,5.49375,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1924",157,"was",11,0.8,5.43783333333333,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1925",157,"was",11,0.9,5.82575,"exp.c.40","was","The notion that the carpenter who the craftsman carried hurt the apprentice was acknowledged.","c"
"1926",158,"was",14,0.1,2.978875,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1927",158,"was",14,0.15,2.973,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1928",158,"was",14,0.2,4.5996,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1929",158,"was",14,0.3,4.65921875,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1930",158,"was",14,0.4,6.04409375,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1931",158,"was",14,0.5,6.12742857142857,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1932",158,"was",14,0.6,5.759875,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1933",158,"was",14,0.65,5.974,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1934",158,"was",14,0.7,5.477875,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1935",158,"was",14,0.75,5.372,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1936",158,"was",14,0.8,5.30208333333333,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1937",158,"was",14,0.9,4.7575,"exp.d.40","was","The notion that the carpenter who the craftsman who designed cabinets carried hurt the apprentice was acknowledged.","d"
"1938",159,"was",1,0.1,6.069,"exp.a.40","was","The notion was acknowledged.","a"
"1939",159,"was",1,0.15,6.069,"exp.a.40","was","The notion was acknowledged.","a"
"1940",159,"was",1,0.2,6.06883333333333,"exp.a.40","was","The notion was acknowledged.","a"
"1941",159,"was",1,0.3,6.069,"exp.a.40","was","The notion was acknowledged.","a"
"1942",159,"was",1,0.4,6.069,"exp.a.40","was","The notion was acknowledged.","a"
"1943",159,"was",1,0.5,6.06714285714286,"exp.a.40","was","The notion was acknowledged.","a"
"1944",159,"was",1,0.6,6.06875,"exp.a.40","was","The notion was acknowledged.","a"
"1945",159,"was",1,0.65,6.069,"exp.a.40","was","The notion was acknowledged.","a"
"1946",159,"was",1,0.7,6.069,"exp.a.40","was","The notion was acknowledged.","a"
"1947",159,"was",1,0.75,6.069,"exp.a.40","was","The notion was acknowledged.","a"
"1948",159,"was",1,0.8,6.06741666666667,"exp.a.40","was","The notion was acknowledged.","a"
"1949",159,"was",1,0.9,6.0685,"exp.a.40","was","The notion was acknowledged.","a"
"1950",160,"was",7,0.1,2.832875,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1951",160,"was",7,0.15,2.8405,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1952",160,"was",7,0.2,2.83543333333333,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1953",160,"was",7,0.3,2.8310625,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1954",160,"was",7,0.4,2.8485,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1955",160,"was",7,0.5,2.84564285714286,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1956",160,"was",7,0.6,2.847,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1957",160,"was",7,0.65,2.84,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
"1958",160,"was",7,0.7,3.7585625,"exp.b.40","was","The notion that the carpenter hurt the apprentice was acknowledged.","b"
